symbol,side,ts,root_ts,source,entry,stop,target,root_low,root_high,phase,scale,rr,cost_r,sweep,impulse_volume,impulse_flow,test_effort,test_result,acceptance,test_flow,width_atr,slope_atr,overshoot,reaction_volume,range_location,trend_hour,eff_hour,trend_fourhour,eff_fourhour,relative_strength,market_direction,market_breadth,episode,entry_fill,exit_fill,entry_ts,exit_ts,reason,net_r,unit_risk,hold_minutes,fee_r,funding_r,censored,predicted_value,nav_before,nav_after
XRPUSDT,1,1722959100000000000,1722956400000000000,1722954600000000000,0.5079,0.5034,0.5154,0.506575,0.524675,rejection,15.0,1.6666666666666339,0.1241533333333317,1.0,1.4151069303612278,-0.2210289527287007,0.5034131777017552,0.6,0.2944444444444451,-0.009658307597062847,3.089059037326311,0.2346660870897061,0.16988950276243364,1.1161397257877477,0.5805084745762715,-1.1093305935149649,-0.2995391705069094,0.5461319844996759,0.038834951456310954,0.09778029055934645,0.6230621057385386,1.0,132,0.50800158,0.5154,1722959100000000001,1722962820000000000,target,1.3455220313489167,0.0052079100000000595,61.99999999998333,0.06856508465007957,0.0065249913530763025,0,0.0,9348.814480521665,9726.185556037735
ETHUSDT,1,1722967800000000000,1722965400000000000,1722963600000000000,2490.05,2479.47,2540.2253333333333,2483.8953333333334,2544.8053333333332,rejection,15.0,4.742470069312979,0.2588898865784406,1.0,2.012175332100477,-0.15171555247883461,0.32962625850989385,0.8100189035916686,0.5817265280403191,0.02426148435608056,2.32990043689972,-0.035038397639141586,0.0724894653313639,1.2416873938734212,0.13420518029456824,-1.95503548399186,-0.6560133487357024,-0.5875434363943361,-0.041626016260161304,-0.23439353713616756,-0.3330794643602191,0.0,134,2490.538008,2478.9741059999997,1722967800000000001,1722974520000000000,stop,-0.9992882721288413,14.058664000000382,111.99999999998333,0.17674197612233514,0.0,0,0.0,9726.185556037735,9434.607661276812
XRPUSDT,1,1722987300000000000,1722895200000000000,1722893400000000000,0.5048,0.503,0.5083,0.5036928571428572,0.5270642857142858,rejection,15.0,1.9444444444443896,0.3084888888888848,1.0,1.4293235951623384,-0.0723707737216559,0.6014179762148626,0.2222222222222565,0.6150793650793597,0.17942887452361078,3.699327825789517,0.04409345513624435,0.025366748166260417,1.144472249560512,0.12318840579710366,-0.23742629688746014,-0.1327433628318552,-1.67781249800477,-0.18402777777777576,0.21707708865325842,-0.6630013307310691,0.0,120,0.5049009600000001,0.5028994,1722987300000000001,1722989160000000000,stop,-1.0092401809189309,0.002505460000000024,30.999999999983334,0.20112082412011972,0.009240109075818324,0,0.0,9434.607661276812,9148.954106987827
ETHUSDT,-1,1722996900000000000,1722969000000000000,1722967200000000000,2485.75,2503.51,2424.9255555555555,2430.8233333333333,2494.5255555555555,rejection,15.0,3.424799799799758,0.1539597409909891,1.0,1.9198130697759574,0.005186725601256326,0.5949925903613138,0.37331081081081235,0.4941191191191075,-0.04835317428500806,2.5437384443441684,0.05887708287945142,0.1408811832833338,1.510815003838221,0.30095451993262357,-2.089626203747945,-0.5331635252164769,0.6952110110309856,0.04857565358109364,-0.03385646493436356,0.9131019345806963,1.0,135,2485.25285,2504.010702,1722996900000000001,1722997320000000000,stop,-1.0000000835667084,21.252482000000217,6.999999999983333,0.11738072644879663,0.0,0,0.0,9148.954106987827,8874.485460841752
ETHUSDT,1,1723002900000000000,1723000500000000000,1722998700000000000,2502.5,2495.6099999999997,2510.54,2501.1,2563.5499999999997,rejection,15.0,1.1669085631349174,0.3995283018867735,1.0,0.6889906243632579,0.006818525595951641,0.6109510328629874,0.6052249637155116,0.20319303338171618,0.06545646484597513,2.2767158285903184,0.2652218999678873,0.08775020016012865,0.5549650789756511,0.7445805843543833,0.5370059912751886,0.25261533184703494,1.7254917560797425,0.13451755009237204,-0.14026489857211244,-0.10729494701148103,0.25,142,2503.0005,2510.54,1723002900000000001,1723003320000000000,target,0.5569421159209859,10.388677000000326,6.999999999983333,0.16879995883979693,0.0,0,0.0,8874.485460841752,9022.76270214989
BTCUSDT,1,1723031700000000000,1723025700000000000,1723023900000000000,57021.1,56843.5,57472.4,56931.34999999999,57855.399999999994,rejection,15.0,2.541103603603641,0.35317122747748037,1.0,2.9068862320491986,-0.14720853827310054,0.6399135131819558,0.557432432432437,0.5053490990991442,-0.016889133545945904,3.1927801530498994,0.08240658692737307,0.0949623938098506,1.9997160979015345,0.23780076456037738,-1.4802088821671742,-0.4096385542168734,0.3299718679901135,0.027432281044437058,0.0853201288055096,-0.09759170487795663,0.25,144,57032.4042,56832.1313,1723031700000000001,1723032360000000000,stop,-0.9996111534386972,257.30521999999854,10.999999999983334,0.2212635552049831,0.0,0,0.0,9022.76270214989,8752.1850751929
ETHUSDT,1,1723034100000000000,1723014000000000000,1723006800000000000,2468.06,2454.99,2483.06,2460.559305555555,2560.1143055555553,rejection,60.0,1.147666411629672,0.20771736801836008,1.0,2.5029630255398807,-0.1512598321093287,0.589063558478182,0.06579954093344427,0.5738863385191121,0.017830865516929407,2.552636292993358,0.089784354570823,0.05584155045507549,2.0337071306766243,0.13769109119662581,-0.35076153370648006,-0.20949464012253466,-1.0802327057788172,-0.18566832664934485,-0.43073780063745193,-0.5004050605758763,0.25,143,2468.5536119999997,2454.499002,1723034100000000001,1723034520000000000,stop,-1.0000000791347081,16.516135000000162,6.999999999983333,0.14903767176763666,0.0,0,0.0,8752.1850751929,8489.619502159065
BTCUSDT,1,1723042200000000000,1722978000000000000,1722970800000000000,56404.9,55620.4,57453.9,56202.198484848486,58528.6893939394,rejection,60.0,1.337157425111536,0.07908908859145954,1.0,2.784453434508064,-0.08777327802260726,1.6460004064147853,0.26131293817718293,0.2583830658400449,0.007334369448043018,3.246596127569299,0.10756695048203725,0.25003256302247384,3.3780478278735906,0.4235421166306703,-0.7271901366412112,-0.221697511167836,-1.4838251243342908,-0.18672403196066303,0.13677548530853412,1.5780365877617968,1.0,137,56416.18098,55609.27592,1723042200000000001,1723051140000000000,stop,-1.0021060779596207,862.9177099999999,148.99999999998334,0.06491085743274408,0.002105987047131065,0,0.0,8489.619502159065,8234.394523078721
ETHUSDT,-1,1723067700000000000,1723050000000000000,1723042800000000000,2358.94,2368.9300000000003,2333.23,2244.382023809523,2362.25488095238,rejection,60.0,2.5735735735735163,0.259743143143137,1.0,0.6650979929424219,-0.49824862820136695,0.848433638783134,0.46946946946946383,0.3318199151531461,-0.1579632653838921,2.3893308742851405,0.34833247793356176,0.05654498592107739,0.6394346649138165,0.2811072664359854,-0.5531794268821014,-0.33645666378989697,0.3845296345897167,0.0787365624870285,-0.0904838453665412,-0.3564903841146797,0.0,148,2358.468212,2333.23,1723067700000000001,1723069260000000000,target,1.7739250294127238,13.299509000000237,25.999999999983334,0.12375495260764673,0.0,0,0.0,8234.394523078721,8672.610479475172
ETHUSDT,-1,1723080600000000000,1723053600000000000,1723051800000000000,2378.27,2398.0400000000004,2319.63,2324.97,2388.18,rejection,15.0,2.966110268082882,0.13232660596863643,1.0,5.302343854232561,-0.1970301585834655,0.401353176375225,0.6793120890237501,0.5012645422356923,-0.041351314540121205,2.606496858456262,0.03669960772070975,0.15582977376997878,3.107429979994254,0.22968731837731224,-2.2069247249577444,-0.5850459116746856,-1.394997448529902,-0.11587600616544019,0.5410301366933796,0.4523320463338555,0.5,149,2377.804344,2398.5196080000005,1723080600000000001,1723081500000000000,stop,-0.9995677392053262,23.113417000000435,14.999999999983334,0.10332362263874507,0.0,0,0.0,8672.610479475172,8412.54462997585
SOLUSDT,1,1723112700000000000,1723112100000000000,1723110300000000000,153.661,152.815,155.631,153.57566666666668,155.76066666666668,rejection,15.0,2.3286052009456153,0.19979562647754054,1.0,1.2526618984433153,-0.10274892781480904,0.8703689350488296,0.3699763593380459,0.10086682427106805,0.04807685666728826,2.0607999153070957,0.02640841996732414,0.34355453852022333,1.1714699504838344,0.2922055225445674,-1.1016083757797246,-0.3415204678362746,-0.04432841923085918,-0.003760902616627596,-0.27192309962213435,0.6430683876870833,0.75,156,153.6917322,152.784437,1723112700000000001,1723120080000000000,stop,-1.000000079771184,1.0605332000000036,122.99999999998333,0.1444915487794248,0.0,0,0.0,8412.54462997585,8160.168270944215
XRPUSDT,1,1723125900000000000,1723089600000000000,1723087800000000000,0.6059,0.5999,0.6164000000000001,0.6053901960784315,0.6456137254901961,rejection,15.0,1.7500000000000093,0.11108166666666658,1.0,3.881508248688148,-0.17776320086413944,0.41469303888249615,0.45000000000000556,0.08496732026141977,-0.010692525921143966,3.9802941826546085,0.05122344078292003,0.13400604465243574,2.4657640649075536,0.2822966507177037,-0.6728897448301773,-0.3469387755101966,-0.6926806196781213,-0.08177570093458172,-0.11075633404673957,0.7133534527386935,1.0,155,0.6061211999999999,0.6164000000000001,1723125900000000001,1723130400000000000,target,1.4395635631482098,0.006844060000000005,74.99999999998333,0.06229352168157492,0.0,0,0.0,8160.168270944215,8512.580698304499
XRPUSDT,-1,1723143600000000000,1723136400000000000,1723134600000000000,0.6261,0.6287,0.6211,0.6142,0.62784,rejection,15.0,1.9230769230768903,0.2648884615384568,1.0,3.712751297200004,-0.1399521591650148,0.1164886286470963,-2.346153846153802,0.6692307692307433,-0.0032004681548525424,2.2028712049342674,-0.11466558324804475,0.05571847507332073,1.3873487090354992,0.11627906976744415,-0.7429037787901395,-0.20909090909092085,-2.5840131436179137,-0.1877934272300443,-0.35145187442431747,0.2789978183792813,0.75,160,0.62607476,0.62882574,1723143600000000001,1723143780000000000,stop,-0.9712710156510607,0.003478360000000047,2.9999999999833333,0.18038680585103078,0.0,0,0.0,8512.580698304499,8264.540011284884
ETHUSDT,-1,1723155000000000000,1722729600000000000,1722722400000000000,2625.33,2650.01,2575.03,2509.5208333333335,2645.2558333333336,rejection,60.0,2.038087520259284,0.11701227714748648,1.0,10.294409617544192,-0.36137989230459855,0.3386366067907872,0.5672609400324082,0.8073676391139971,-0.1714244634779425,3.535677727129189,0.07488911088147057,0.03495168281332289,8.030697928486129,0.28520231213872915,-1.2396427084692854,-0.5123264075788615,-0.9460773938139094,-0.18417849898579566,-0.5802761487035984,-0.7261360906486297,0.25,100,2624.6649620000003,2650.540002,1723155000000000001,1723156500000000000,stop,-1.0049309475172823,28.372738000000293,24.999999999983334,0.09296256434609776,0.0,0,0.0,8264.540011284884,8015.381250554833
ETHUSDT,-1,1723160400000000000,1723149000000000000,1723147200000000000,2682.87,2723.78,2575.03,2632.0992592592593,2729.2987037037037,rejection,15.0,2.6360303104375182,0.07213779027132676,1.0,16.478735504309352,-0.18071762146688441,0.11742596840220965,0.5744316792960114,1.1348986483427885,-0.04411564825319903,5.75698554474662,-0.2770252533520529,-0.05687999283641729,3.107332191734978,0.25519435951831343,-2.463316844808316,-0.3382675884505952,-6.04427708614306,-0.32738763594366943,0.6024626468676559,0.15354860657420616,0.5,161,2682.323428,2575.03,1723160400000000001,1723213980000000000,target,2.3622561343411,44.69465500000031,892.9999999999833,0.04152997073139925,-0.003198652277545984,0,0.0,8015.381250554833,8583.412756401007
SOLUSDT,1,1723215000000000000,1723201200000000000,1723194000000000000,153.283,151.52800000000002,155.6335,151.55349999999999,156.99249999999998,rejection,60.0,1.3393162393162708,0.09607481481481661,1.0,5.019529027538662,-0.10293702011399497,0.5409522351500307,0.7202279202279233,0.9854700854701048,0.07898147628685646,2.336561374291252,-0.1946060493756091,0.0028497885640696,3.3269346733668343,0.30464385474860023,-0.4334602733333168,-0.09719680184953979,-1.1306912184472504,-0.12020460358056811,-0.11883885474608591,1.1331821223453193,1.0,169,153.3146568,151.49769440000003,1723215000000000001,1723218660000000000,stop,-1.0005084799958863,1.968367699999967,60.99999999998333,0.0774276958517469,0.0,0,0.0,8583.412756401007,8325.779438898484
XRPUSDT,-1,1723221900000000000,1723220100000000000,1723218300000000000,0.5794,0.5841,0.5734249999999999,0.5722999999999999,0.5837249999999998,rejection,15.0,1.2712765957447378,0.13560425531915107,1.0,2.7044494950857687,-0.1939522913371583,0.225407475346516,0.6808510638297938,0.920212765957419,-0.06397639555106617,2.1046477516930833,-0.06908034195928964,0.024070021881850194,1.3800698163121725,0.3459459459459446,-1.178971169438599,-0.4000000000000042,0.6631712828091928,0.04255319148936095,0.7232424495028941,0.04024487375135288,0.5,173,0.5791841400000001,0.5734249999999999,1723221900000000001,1723227660000000000,target,0.9710602018334176,0.005514449999999926,95.99999999998333,0.07331231038453616,0.0,0,0.0,8325.779438898484,8568.324430769202
BTCUSDT,1,1723228200000000000,1723226400000000000,1723224600000000000,60036.2,59803.1,60299.9,59877.600000000006,60801.211111111115,rejection,15.0,1.131274131274157,0.2833111111111129,1.0,0.902998622094653,-0.19150625540521748,0.8787596047818632,0.9176319176318984,0.6803946803946472,0.08997135203944613,2.379400518838506,0.04914803838611519,0.08055338345865622,0.8866691043074066,0.43775002040982647,-0.9266566375501957,-0.2598425196850447,-0.6850097301211993,-0.043566595120672326,0.07681005114742313,-0.14422497255094657,0.25,174,60048.10722,60299.9,1723228200000000001,1723229220000000000,target,0.6615678529100543,316.98750999999857,16.999999999983334,0.13276243474072588,0.0,0,0.0,8568.324430769202,8738.380270670224
